"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CDH13",2.96709554171896e-07,-0.273969774297833,0.873,0.563,0.000593419108343793
"PDZRN4",3.41611190638898e-07,-0.418135164140236,0.543,0.649,0.000683222381277796
"CD68",3.84585526020744e-07,0.666615315706172,0.22,0.414,0.000769171052041489
"PRIM2",4.23845300779437e-07,-0.498897657634492,0.983,0.782,0.000847690601558875
"GOLIM4",4.7673575776126e-07,0.672213207516358,0.936,0.753,0.000953471515522519
"TIMP1",4.86717918792291e-07,0.302780831939802,0.908,0.678,0.000973435837584581
"MIPOL1",5.00492373939059e-07,0.376494509026131,0.827,0.443,0.00100098474787812
"USH1C",5.53851457017053e-07,-0.455796338710795,0.532,0.253,0.00110770291403411
"MIF",7.13628628949126e-07,0.266239659423569,0.139,0.155,0.00142725725789825
"TYW1B",8.90465340875439e-07,-0.260990322571291,0.994,0.839,0.00178093068175088
"CSPG5",8.98828801949987e-07,-0.415133902009222,0.566,0.655,0.00179765760389997
"MIR325HG",9.13326594853537e-07,-0.462391742383206,0.457,0.195,0.00182665318970707
"SEMA5A",9.29607423828752e-07,-0.437471826899141,0.942,0.638,0.0018592148476575
"SV2B",9.33829185996464e-07,-0.389520592437384,0.486,0.224,0.00186765837199293
"DPH6",1.20703259597984e-06,-0.365543527569524,0.896,0.454,0.00241406519195967
"PRKD1",1.39541279407405e-06,-0.328771019537383,0.988,0.856,0.0027908255881481
"NXN",1.45628327567838e-06,-0.412172135463639,0.902,0.632,0.00291256655135676
"MT-CO1",1.51350189856144e-06,0.861261308796669,0.734,0.793,0.00302700379712287
"FMN1",1.72967459355607e-06,0.407159052835598,0.925,0.575,0.00345934918711215
"RBFOX1",1.83248893875918e-06,-0.71428056739782,0.925,0.42,0.00366497787751836
"POU6F2",2.10020670048188e-06,-0.548184497081449,0.283,0.431,0.00420041340096376
"MIR2052HG",2.46156996838251e-06,-0.257530496998041,0.908,0.534,0.00492313993676503
"SERPINE1",2.58355280897856e-06,-1.05613401645774,0.965,0.69,0.00516710561795711
"RYR2",2.59837683069379e-06,-0.539367811917421,0.936,0.506,0.00519675366138758
"CXCL12",2.60610250009792e-06,0.575267190857262,0.428,0.615,0.00521220500019585
"PLD5",2.80964048870522e-06,-0.384111944836079,0.977,0.73,0.00561928097741043
"OSBPL6",3.03448194267666e-06,-0.585363127287644,0.491,0.609,0.00606896388535331
"STPG2",3.03787483315919e-06,-0.524403969642104,0.988,0.868,0.00607574966631837
"MS4A4A",3.20159482637431e-06,-0.381312405920094,0.775,0.747,0.00640318965274861
"LRRTM4",3.2977575426032e-06,-0.633189700450799,0.925,0.529,0.0065955150852064
"KIF20B",3.43747693988765e-06,-0.25561130530448,0.699,0.431,0.0068749538797753
"MT-ND1",3.45857090729185e-06,1.0477173246779,0.723,0.741,0.00691714181458371
"NEAT1",3.62675791390586e-06,0.557430122360543,0.96,0.994,0.00725351582781172
"SUCLG2-AS1",4.47098585247338e-06,-0.445454060287539,0.636,0.695,0.00894197170494676
"FCGR1A",4.53889316546862e-06,1.20503619221085,0.393,0.655,0.00907778633093725
"BRINP3",4.60916791058371e-06,-0.279778681308846,0.636,0.362,0.00921833582116741
"JAK3",5.68495912038038e-06,0.268142846259484,0.324,0.46,0.0113699182407608
"AIF1",5.73651894849074e-06,0.596483918256429,0.572,0.276,0.0114730378969815
"TPST1",5.85920237210949e-06,-0.347197041460865,1,0.879,0.011718404744219
"CSMD3",6.25416273367416e-06,-0.538105006959116,0.728,0.362,0.0125083254673483
"ZMAT3",6.61641485337117e-06,0.394144811057946,0.295,0.494,0.0132328297067423
