"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AGAP1",3.81840922394812e-61,0.379969891679317,0.328,0.929,7.63681844789624e-58
"CENPP",8.72556002673669e-61,0.272261066818568,0.042,0.655,1.74511200534734e-57
"STPG2",2.66037612260783e-59,0.899350764911991,0.255,0.845,5.32075224521566e-56
"NEK11",4.29865532156533e-59,0.852374972878439,0.309,0.919,8.59731064313067e-56
"SERPINI2",9.23845948666701e-57,1.02285779553639,0.309,0.912,1.8476918973334e-53
"C9orf3",3.53044347038004e-56,0.397076941562868,0.32,0.92,7.06088694076009e-53
"SYNPO2",2.91151935465179e-55,1.21503055157996,0.317,0.911,5.82303870930357e-52
"CASC2",1.9279384740446e-54,0.665609568137235,0.277,0.864,3.8558769480892e-51
"PACRG",2.20747382499927e-52,0.957404103483118,0.307,0.892,4.41494764999854e-49
"PKN2-AS1",3.67739235404154e-52,0.312206710287714,0.059,0.651,7.35478470808308e-49
"TPRG1",5.53335767172564e-52,0.261587146229026,0.06,0.645,1.10667153434513e-48
"BNC2",7.18037331223951e-52,1.01148632289287,0.2,0.772,1.4360746624479e-48
"TNC",3.26943925938639e-51,1.39312001471778,0.304,0.898,6.53887851877279e-48
"LRRTM4",7.68429347425718e-50,0.622357698311906,0.198,0.765,1.53685869485144e-46
"CFAP70",3.04779595489913e-49,0.319813319453849,0.251,0.81,6.09559190979827e-46
"LINC00836",5.57275906423771e-49,1.82282639322887,0.299,0.871,1.11455181284754e-45
"IL7",1.127804174173e-48,0.350199047700184,0.048,0.637,2.25560834834601e-45
"INPP4B",2.31924371739456e-48,0.565681964022431,0.209,0.79,4.63848743478912e-45
"CHST9",2.65504449642967e-48,1.28069052554068,0.243,0.813,5.31008899285934e-45
"GALNT15",1.30498569717772e-45,1.36785132763201,0.26,0.83,2.60997139435543e-42
"MAP1B",2.03458785130425e-45,0.3172617031625,0.337,0.894,4.0691757026085e-42
"MAN1C1",2.15967888212619e-44,1.23957219519631,0.319,0.897,4.31935776425238e-41
"DPYSL3",1.28156690646414e-43,0.736274140034237,0.292,0.853,2.56313381292827e-40
"DGKB",2.5645510012022e-42,1.25396670807629,0.349,0.923,5.12910200240439e-39
"COL21A1",3.25281305076959e-41,1.18158948240605,0.343,0.915,6.50562610153918e-38
"AC008014.1",1.62786233566144e-40,0.998902708122179,0.232,0.794,3.25572467132287e-37
"AC002429.2",5.17975484484571e-40,0.622428750031271,0.3,0.867,1.03595096896914e-36
"B3GAT2",1.30133862390976e-38,1.33861038847824,0.316,0.87,2.60267724781952e-35
"AC073941.1",2.83551017582543e-38,2.70063463010204,0.634,0.916,5.67102035165086e-35
"MAG",1.10590127668692e-37,0.304117877184595,0.073,0.628,2.21180255337384e-34
"ST6GAL1",4.94338992647924e-37,1.35100726679089,0.336,0.906,9.88677985295847e-34
"TMEM232",1.35125444535491e-35,0.304964268170883,0.385,0.942,2.70250889070983e-32
"RTN1",4.14392927942407e-35,0.827797323832345,0.334,0.872,8.28785855884815e-32
"ADARB2",2.40221892242108e-34,1.04501890692613,0.227,0.762,4.80443784484216e-31
"ANGPT1",5.11275865309156e-32,1.60267774530787,0.326,0.861,1.02255173061831e-28
"SNED1",1.46966384451933e-31,2.08718752121662,0.64,0.93,2.93932768903866e-28
"HSPA1A",3.71050888479759e-30,0.304244642537748,0.381,0.893,7.42101776959518e-27
"ABCA1",4.09121497633402e-30,0.408116138850422,0.333,0.853,8.18242995266805e-27
"PDZRN4",1.34364345190093e-28,1.9340949478914,0.273,0.801,2.68728690380185e-25
"ALK",2.74163802672967e-28,0.829514728692953,0.17,0.696,5.48327605345934e-25
"SLC38A1",5.79566157367156e-28,1.38962692798928,0.355,0.9,1.15913231473431e-24
"CCDC85A",4.14469259653745e-27,1.82575664338547,0.359,0.902,8.2893851930749e-24
"FRMD5",2.36659043311307e-25,0.903708877106737,0.385,0.91,4.73318086622613e-22
"CFAP54",7.98674149892847e-25,0.773137485022245,0.389,0.923,1.59734829978569e-21
"PLCE1",9.04618455505662e-24,1.04818815092821,0.339,0.862,1.80923691101132e-20
"HYDIN",4.62434011019096e-21,0.600464214093503,0.402,0.927,9.24868022038192e-18
"LINC01094",7.20172234874203e-20,1.5731323315268,0.261,0.756,1.44034446974841e-16
"NFASC",1.21846153624995e-19,1.14947712469843,0.394,0.916,2.43692307249991e-16
"CRYAB",6.00800265071698e-19,0.293995517453567,0.392,0.86,1.2016005301434e-15
"PLEKHA5",1.26675958312187e-18,0.982110325813165,0.637,0.953,2.53351916624373e-15
"C8orf34",4.82130255362482e-18,2.2993591424815,0.587,0.914,9.64260510724964e-15
"ST6GALNAC3",2.74933961985576e-16,0.995090503637762,0.291,0.771,5.49867923971151e-13
"CALD1",1.14338996305667e-14,0.656759491875788,0.249,0.712,2.28677992611334e-11
"SLC14A1",6.91346391924535e-14,0.636745626409815,0.685,0.882,1.38269278384907e-10
"PTCHD1-AS",8.68853590705857e-14,0.790963432883241,0.435,0.935,1.73770718141171e-10
"LMNTD1",2.14965718909039e-13,1.45495273431741,0.42,0.923,4.29931437818078e-10
"PPFIA2",2.53559730103946e-08,0.546690175067314,0.479,0.944,5.07119460207893e-05
"ROBO2",1.46554558888424e-06,2.06312667135941,0.42,0.898,0.00293109117776847
"TTN",1.51727042237088e-06,2.35520335554307,0.491,0.815,0.00303454084474175
"MIR4300HG",0.000185589417963989,1.42192114452031,0.448,0.894,0.371178835927979
"PLP1",0.000201990257395627,0.677746399261478,0.315,0.701,0.403980514791253
"AQP4-AS1",0.000214881267016564,1.47539152352204,0.529,0.884,0.429762534033129
"AKAP6",0.000445557066908237,0.90070046137819,0.466,0.911,0.891114133816473
"DPP6",0.00433609204723963,1.21801312209346,0.484,0.921,1
"PLXDC2",0.00518559846188809,0.830762862235114,0.475,0.914,1
"STXBP5L",0.00605258728207272,2.13685999739076,0.504,0.883,1
"S100B",0.0194184621674312,0.555538616393829,0.256,0.565,1
"AGBL4",0.048689651188199,0.840946159812397,0.501,0.931,1
"KAZN",0.0508929080041393,1.45296524026354,0.522,0.927,1
"AQP1",0.0954538640316726,0.421764785994882,0.166,0.557,1
"FTL",0.118661637232758,0.271538931133604,0.343,0.629,1
"LMCD1-AS1",0.123948089528845,1.07075807077829,0.526,0.923,1
"RPS19",0.170736613665711,0.276208325424392,0.161,0.517,1
"WDR49",0.318477182615938,1.28558578809929,0.496,0.928,1
"RASGEF1B",0.464999636466267,0.885192044586913,0.548,0.957,1
"ADAMTSL3",0.50965779476265,2.08637158229248,0.495,0.907,1
"VCAN",0.700665869866075,1.3249805882954,0.514,0.916,1
"CD44",0.701233040363187,1.44973277400264,0.46,0.86,1
"TSHZ2",0.761099127767364,1.98115343550439,0.482,0.909,1
"LMOD1",0.913569667458413,0.400458629291598,0.078,0.487,1
