"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"GIT2",0.00895694825429662,0.405114585162257,0.203,0.146,1,"19"
"STX5",0.00906953274854268,0.416536206142241,0.129,0.083,1,"19"
"NCOR2",0.00908553973444232,0.334412625725805,0.302,0.242,1,"19"
"CSNK2A1",0.00914495962596589,0.377161268547831,0.248,0.189,1,"19"
"VPS13A",0.00915058478621306,-0.343893975809568,0.094,0.164,1,"19"
"YY1",0.0092514563716862,0.289666306508995,0.238,0.173,1,"19"
"PURA",0.00927326844234263,-0.260186750011086,0.124,0.2,1,"19"
"MORC3",0.00929886517044635,0.301428228167326,0.297,0.233,1,"19"
"DNAJC15",0.00933744437519182,0.422162502980432,0.144,0.096,1,"19"
"NCL",0.00935416654748861,0.30674674580514,0.119,0.073,1,"19"
"NUP107",0.00939361783748747,0.368516257952437,0.134,0.086,1,"19"
"PCNX1",0.00942192790164536,0.75558505692334,0.342,0.298,1,"19"
"NOL8",0.009433539135027,0.283041083999374,0.139,0.088,1,"19"
"MARCKS",0.00949739146330165,-0.343405725285149,0.139,0.214,1,"19"
"BANP",0.0096503663370457,0.41901550664531,0.272,0.214,1,"19"
"CAPS",0.0097270548543832,-0.492539996836194,0.05,0.106,1,"19"
"SLC20A2",0.00975728430982193,-0.413070992217572,0.153,0.232,1,"19"
"FNBP4",0.00981374965357218,0.365776935239895,0.307,0.247,1,"19"
"CACUL1",0.00989667990799529,0.44449301838303,0.277,0.219,1,"19"
"SAMD8",0.00991025071390406,0.496027508732926,0.173,0.121,1,"19"
"GPATCH2",0.00992747796682132,0.610652275794322,0.203,0.149,1,"19"
"IFI44L",0,2.61172167586754,0.965,0.087,0,"20"
"DDX58",0,1.95762654441925,0.895,0.091,0,"20"
"IFI6",0,1.67419340913612,0.86,0.05,0,"20"
"HERC6",0,1.63898662356116,0.78,0.051,0,"20"
"RSAD2",0,1.55900083540024,0.75,0.031,0,"20"
"IFI44",0,1.42637224901932,0.775,0.059,0,"20"
"IFIT3",0,1.39208262300888,0.695,0.047,0,"20"
"DDX60",0,1.37078434018169,0.75,0.063,0,"20"
"IFIT1",0,1.31947999515722,0.675,0.031,0,"20"
"ISG15",0,0.939867807279538,0.595,0.038,0,"20"
"SHISA6",1.80648679871053e-300,1.56396473353519,0.715,0.06,7.82244913577635e-296,"20"
"MX1",3.00314899742663e-282,1.36112690274087,0.815,0.08,1.30042357886568e-277,"20"
"LRRC3B",3.42382889701261e-261,2.39906755995965,0.955,0.137,1.4825863889844e-256,"20"
"GNA14",2.07692615939863e-255,2.86775169862529,0.995,0.167,8.99350565542794e-251,"20"
"AC091826.2",4.11459360672444e-253,1.88908351718156,0.915,0.122,1.78170132358382e-248,"20"
"F11-AS1",2.19881311904768e-250,1.37486677243246,0.72,0.071,9.52130056810028e-246,"20"
"GNA14-AS1",1.68194701182682e-248,1.37315642117233,0.63,0.056,7.28316695061251e-244,"20"
"NRIR",6.37304213495215e-242,0.643281038617151,0.375,0.02,2.75965470527698e-237,"20"
"LINC02340",3.77987057218428e-238,1.51250950149851,0.84,0.105,1.63675955516724e-233,"20"
"EGLN3",5.76509972025511e-232,2.65827571331573,0.895,0.138,2.49640348086487e-227,"20"
"AC087482.1",6.24019301670102e-214,0.713589631849437,0.365,0.022,2.70212838009187e-209,"20"
"AC008957.2",5.12159188537579e-211,1.53206577323076,0.825,0.112,2.21775171820542e-206,"20"
"AC051619.5",4.69594641424664e-210,0.710605846292429,0.41,0.028,2.03343871629708e-205,"20"
"SRPX2",1.84780309633567e-209,0.76580249091357,0.45,0.033,8.00135696775273e-205,"20"
"AC022639.1",1.66034846555544e-206,1.08825511183624,0.425,0.031,7.18964092554817e-202,"20"
"OAS3",8.69957749772076e-205,0.653078140592184,0.37,0.023,3.76709104806304e-200,"20"
"AF279873.3",4.41102292858967e-197,1.5440616106133,0.555,0.055,1.9100611485379e-192,"20"
"LMOD1",1.80312538669323e-194,0.953476622021671,0.47,0.039,7.80789354945904e-190,"20"
"BAALC-AS1",5.75374509039639e-194,1.75074436937227,0.82,0.12,2.49148669904345e-189,"20"
"AC125613.1",8.68373418919064e-194,1.34897874299233,0.715,0.09,3.76023057860333e-189,"20"
"TMEM132C",2.82192359456818e-181,1.23645875041802,0.545,0.056,1.22194935491991e-176,"20"
"PLSCR4",2.8957151982505e-181,2.03928942573535,0.975,0.204,1.25390259514643e-176,"20"
"LINC00499",2.02302370787898e-180,1.80216062984766,0.91,0.151,8.76009725985754e-176,"20"
"FZD6",9.42767154301754e-179,0.596534659442301,0.385,0.028,4.08237033155746e-174,"20"
"CABLES1",1.09888043919316e-178,1.83866534267929,0.955,0.176,4.75837207779421e-174,"20"
"SLC44A3",1.49946454995816e-175,1.21497226720045,0.7,0.094,6.49298139422881e-171,"20"
"ENOSF1",4.15522349646923e-175,1.00609276958329,0.675,0.085,1.79929487844111e-170,"20"
"CMPK2",6.21870839745072e-175,0.540610607520711,0.28,0.015,2.69282511026411e-170,"20"
"PHACTR3",8.96959759642341e-175,1.96039372081623,0.96,0.198,3.88401515120327e-170,"20"
"STAT1",9.54892871780755e-174,1.0977335970366,0.7,0.093,4.13487711338502e-169,"20"
"RGS20",1.00707454322401e-173,1.94139312004955,0.97,0.201,4.3608341870686e-169,"20"
"NEO1",1.30833109131835e-171,2.50873791488259,0.995,0.273,5.66533529162672e-167,"20"
"RHOJ",2.85413872169475e-170,1.00037165282891,0.735,0.101,1.23589914926826e-165,"20"
"FAM13C",1.33506941338501e-168,1.11330336107773,0.69,0.092,5.78111757383976e-164,"20"
"UNC5C",3.82323968735383e-168,1.49576115550376,0.715,0.102,1.65553924941796e-163,"20"
"NRP1",2.55082586619899e-167,2.00056733266341,0.855,0.153,1.10455861658149e-162,"20"
"C3orf70",3.08863415846524e-166,1.34103658186885,0.785,0.125,1.33744036329862e-161,"20"
"AC027117.2",5.0186107289479e-166,1.70978311409468,0.89,0.169,2.17315881784902e-161,"20"
"ADPGK-AS1",2.53372093245379e-165,0.539341201048967,0.31,0.02,1.09715183817114e-160,"20"
"SCARA3",9.4830001896219e-164,1.19869012416933,0.865,0.145,4.10632874211007e-159,"20"
"RANBP17",2.02987580423361e-163,0.750972782396951,0.37,0.029,8.78976820749236e-159,"20"
"HERC5",6.6994996846369e-162,0.688648718543805,0.46,0.043,2.90101735344147e-157,"20"
"NUP210L",9.92605481421619e-162,0.790279396714003,0.425,0.038,4.29818025565189e-157,"20"
"RBMS3",2.24917718810821e-161,1.08907412091771,0.735,0.107,9.73938705994615e-157,"20"
"PMP22",6.28026177851447e-159,1.36634837868067,0.88,0.163,2.71947895533234e-154,"20"
"TMEM164",7.35332443669082e-158,2.01802335648439,0.88,0.179,3.18413654757586e-153,"20"
"TENM2",9.23104307975423e-158,2.03864682184906,0.925,0.191,3.99722627439518e-153,"20"
"ACSS3",9.529620172494e-157,1.7443918516076,0.97,0.219,4.12651612709335e-152,"20"
"AP001528.2",5.97331291921212e-156,0.729791120344944,0.39,0.033,2.58656396027723e-151,"20"
"CACHD1",1.20050849697176e-155,2.06136945556994,0.995,0.261,5.1984418935871e-151,"20"
"CGNL1",5.07719858542525e-152,1.26892250194264,0.765,0.125,2.19852853146084e-147,"20"
"NTNG2",3.28154522123153e-150,0.698080913963936,0.56,0.068,1.42097471169768e-145,"20"
"GPC5",7.13878719029026e-150,2.42153632764034,1,0.281,3.09123762913949e-145,"20"
"AL359710.1",3.20221935577491e-148,1.02309970164008,0.555,0.069,1.38662502543765e-143,"20"
"MAOB",7.4695791839594e-148,1.6267879230509,0.955,0.206,3.2344771782381e-143,"20"
"SLC6A11",1.44711753877422e-147,1.16096887140559,0.685,0.102,6.26630836640014e-143,"20"
"CACNB2",2.9964332781764e-147,2.04052361586552,1,0.262,1.29751553811594e-142,"20"
"GRAMD1C",4.48288913989763e-144,1.23673144956869,0.885,0.17,1.94118065535847e-139,"20"
"AP000462.1",1.44230006687768e-142,0.944272198888059,0.505,0.059,6.24544774959372e-138,"20"
"APOL6",2.21974303197853e-142,0.891869841081315,0.595,0.08,9.61193127707344e-138,"20"
"RYR3",1.9436527042987e-141,2.35947757650125,1,0.363,8.41640494015425e-137,"20"
"TPST1",1.17289091656119e-140,1.65423896321046,0.97,0.235,5.07885224689326e-136,"20"
"OPHN1",2.92221498294256e-140,2.30621945516976,0.99,0.309,1.26537753191379e-135,"20"
"ZCCHC24",5.57077646878301e-140,0.86644799209575,0.745,0.12,2.41225762651242e-135,"20"
"ZIC1",1.01646056514157e-139,1.29109252010509,0.71,0.118,4.40147753917603e-135,"20"
"SLC6A1-AS1",7.68497984267487e-139,0.669052613922098,0.44,0.046,3.32774997147507e-134,"20"
"AC002429.2",1.94904671593564e-138,1.62238214785106,0.86,0.171,8.43976208934452e-134,"20"
"AC104596.1",4.23897755659808e-138,1.416334255287,0.895,0.186,1.8355620615581e-133,"20"
"GABRE",2.65282679644941e-137,0.574895383508616,0.205,0.011,1.14872705939852e-132,"20"
"TMEM72-AS1",6.2284066107294e-135,0.96274642027591,0.6,0.085,2.69702463057804e-130,"20"
"PAPLN",8.28487742026161e-135,0.989835786656023,0.885,0.174,3.58751762052168e-130,"20"
"MED12L",1.51756621172657e-134,1.91286214491188,0.995,0.307,6.57136521001839e-130,"20"
"AL162725.2",2.11555919885094e-133,0.495983181462756,0.225,0.013,9.16079444286435e-129,"20"
"HOPX",2.87248863853655e-133,0.860593773919699,0.72,0.117,1.2438450302591e-128,"20"
"PCLO",4.40227824372114e-133,1.14038275850634,0.73,0.124,1.90627452509613e-128,"20"
"EPHA6",5.93499584912079e-133,1.28071783280343,0.705,0.118,2.56997190258628e-128,"20"
"BMPR1B",5.39565330411337e-132,2.03502412684684,1,0.339,2.33642579374717e-127,"20"
"AC016716.2",5.90271504036003e-132,0.516271405366763,0.345,0.03,2.5559936667767e-127,"20"
"XAF1",1.10283305942359e-130,0.858252821161249,0.84,0.155,4.77548771391602e-126,"20"
"LINC02060",1.16605749087621e-130,0.641713643868492,0.465,0.053,5.04926214699217e-126,"20"
"AL512422.1",3.00843707627121e-130,0.875298548572319,0.415,0.045,1.30271342276696e-125,"20"
"LINC01080",3.93116255787541e-130,0.406341460623706,0.28,0.02,1.70227201081121e-125,"20"
"STOX1",4.38445932364987e-130,0.982984512089543,0.775,0.139,1.89855857632687e-125,"20"
"FGL1",1.87927409832756e-129,0.635384195886745,0.425,0.046,8.13763270057802e-125,"20"
"AC021231.1",3.1222449923739e-129,0.885750352465496,0.505,0.064,1.35199452659775e-124,"20"
"CRIM1",2.04402845677167e-128,1.25694982439788,0.86,0.181,8.85105202351271e-124,"20"
"PDE4D",2.13062487788843e-128,1.49978001477043,0.98,0.236,9.22603184623246e-124,"20"
"FGFR2",3.55954870781577e-128,1.5357828100104,0.925,0.222,1.54135578145839e-123,"20"
"OSMR-AS1",3.80780159006155e-128,1.0856583823164,0.71,0.122,1.64885424452845e-123,"20"
"PARP14",1.33178163110329e-126,1.03002832644148,0.89,0.183,5.76688081900349e-122,"20"
"AL589740.1",3.5361721766977e-126,1.83708785281648,0.975,0.26,1.53123327595364e-121,"20"
"AC116366.3",4.72389022790508e-126,1.25691285250861,0.84,0.175,2.04553894648746e-121,"20"
"RBMS3-AS3",5.58891694917489e-126,0.61683460332118,0.4,0.042,2.42011281733171e-121,"20"
"CLIP4",1.3955458681334e-125,1.19654022904209,0.88,0.192,6.04299271819124e-121,"20"
"AL158840.1",5.46112817462184e-125,0.392874318595172,0.265,0.019,2.36477772217475e-120,"20"
"AC037459.2",1.01511200243071e-123,0.838853582844388,0.525,0.071,4.39563799292548e-119,"20"
"MFHAS1",5.44139494098059e-123,1.45796750361574,0.92,0.217,2.35623283734342e-118,"20"
"ASRGL1",1.18634298873957e-122,0.858118703393269,0.63,0.1,5.13710240984007e-118,"20"
"COLEC12",3.63176433594024e-122,1.52620727318953,0.94,0.232,1.57262659274884e-117,"20"
"FAM66C",7.42072475240013e-122,0.732640696897772,0.585,0.086,3.2133222322843e-117,"20"
"AC115622.1",2.94706002314157e-121,0.885825150570632,0.385,0.041,1.27613593122076e-116,"20"
"TMPRSS3",5.92286416197248e-121,0.346783346757278,0.21,0.013,2.56471863941732e-116,"20"
"BRINP3",9.53340867143028e-120,1.00533886283362,0.685,0.118,4.12815662290274e-115,"20"
"ALDH1L1",1.05602848600618e-119,1.07589562275706,0.94,0.215,4.57281455010396e-115,"20"
"USP18",2.07998489474935e-119,0.379905095565774,0.23,0.015,9.00675059124364e-115,"20"
"GMPR",1.05660794955369e-118,1.03532782221044,0.735,0.136,4.5753237431574e-114,"20"
"DPY19L3",4.26806357818597e-118,1.03267557208726,0.77,0.152,1.84815689062609e-113,"20"
"AC095060.1",6.29117752941497e-118,0.375318764196783,0.2,0.012,2.72420569378727e-113,"20"
"CNTNAP3",6.84482735286026e-118,0.994747084580926,0.62,0.102,2.96394714033555e-113,"20"
"BCO1",1.22117539927294e-117,0.500699014386772,0.325,0.03,5.28793371393168e-113,"20"
"OSMR",1.27966592824916e-117,0.889376129859064,0.62,0.1,5.5412094025045e-113,"20"
"DSCAS",1.44338127987971e-117,0.60678950512968,0.305,0.027,6.25012961813514e-113,"20"
"EIF2AK2",1.7151253154859e-117,0.824171455474742,0.815,0.159,7.42683564111705e-113,"20"
"DTNA",1.13516063910092e-116,2.06477530133499,1,0.669,4.91547259943479e-112,"20"
"AC012404.1",1.39664468728879e-116,0.797412396434639,0.505,0.07,6.04775082489793e-112,"20"
"PLSCR1",1.41120301379941e-116,1.19070150397621,0.92,0.218,6.11079129035422e-112,"20"
"OAS1",1.53254916329068e-116,0.455620855830867,0.355,0.035,6.63624438688132e-112,"20"
"RNF219-AS1",1.15055713062723e-115,1.20234084881363,0.995,0.234,4.98214248704201e-111,"20"
"TMEM241",1.59432639080847e-115,0.923871574724286,0.61,0.099,6.90375213747882e-111,"20"
"ZFPM2",2.49006748271961e-115,1.09839891802177,0.745,0.145,1.07824902136724e-110,"20"
"SLC35F1",3.51654286852786e-114,1.08971600608913,0.875,0.188,1.52273339292994e-109,"20"
"NLGN4X",5.43980754751737e-114,0.914491416191793,0.63,0.105,2.35554546422597e-109,"20"
"NRXN1",8.66165114448579e-114,1.77023285090763,1,0.325,3.75066817858524e-109,"20"
"SYBU",1.00443308481791e-113,0.895314743565938,0.54,0.081,4.3493961438785e-109,"20"
"DMGDH",2.21381573493181e-113,0.746022052347867,0.52,0.074,9.58626489540173e-109,"20"
"DGKG",3.71970846480374e-113,1.11037601788903,0.96,0.229,1.61070815942932e-108,"20"
"NPAS3",1.09638266211507e-112,1.98991191040334,1,0.518,4.74755620349068e-108,"20"
"STON2",4.99571478251854e-112,1.59570829408261,0.965,0.282,2.16324441512618e-107,"20"
"RASD1",5.01354776840709e-112,0.502591271812619,0.51,0.071,2.17096645467564e-107,"20"
"RFX3-AS1",1.01692318875687e-111,1.20088334294267,0.865,0.201,4.403480791955e-107,"20"
"RGL1",1.52104608846613e-111,1.39417020872279,0.975,0.284,6.58643377227602e-107,"20"
"CADM2",1.76867270797981e-111,1.95857931166421,1,0.387,7.65870656009415e-107,"20"
"OTUD7B",3.53360861539879e-111,1.13724646389242,0.88,0.205,1.53012320263998e-106,"20"
"AC079385.1",6.47410247387149e-111,0.968751578537559,0.63,0.108,2.80341585323583e-106,"20"
"LETM2",6.7506416149904e-111,0.337744147467446,0.21,0.014,2.92316283212314e-106,"20"
"FAM66D",5.77682108213155e-110,0.971077946539556,0.775,0.158,2.5014790649846e-105,"20"
"AC108866.1",8.06414951134541e-110,1.0767294043765,0.69,0.129,3.49193802140279e-105,"20"
"LFNG",9.82559459983685e-110,0.388891145941937,0.365,0.04,4.25467897362135e-105,"20"
"ATP10B",1.06974387052306e-109,0.656617379053761,0.46,0.06,4.63220490813895e-105,"20"
"CNTNAP3B",7.94442719746776e-109,1.2889253687161,0.915,0.23,3.44009586504749e-104,"20"
"PDE7B",3.11872725749265e-108,1.20797194869856,0.875,0.203,1.35047127703947e-103,"20"
"ME1",6.01884078314734e-108,0.878551756964372,0.61,0.102,2.60627843591846e-103,"20"
"P2RY14",6.58061576878282e-108,0.646512248511017,0.505,0.073,2.84953824019833e-103,"20"
"NMD3",1.63810318445752e-107,1.04507588782555,0.74,0.151,7.09331440933793e-103,"20"
"RBFOX2",2.43640474230123e-107,1.16748754287577,0.925,0.242,1.05501198151128e-102,"20"
"NTRK3",2.50955792066107e-107,1.55239968934665,0.99,0.311,1.08668877080465e-102,"20"
"AC004551.1",3.66601486342156e-107,0.255717185060955,0.16,0.008,1.5874577561588e-102,"20"
"LINC02062",9.69319330027343e-107,0.991142360261605,0.71,0.139,4.1973465628844e-102,"20"
"ZC2HC1A",1.461620157845e-106,0.854107085648567,0.75,0.15,6.3291076075004e-102,"20"
"FAM189A2",1.60842860894021e-106,1.57500525949687,0.97,0.293,6.96481756243291e-102,"20"
"FGF2",5.86031000794566e-106,1.17628990069014,0.885,0.217,2.53763143964063e-101,"20"
"LINC00299",7.13394299649829e-106,1.04763214354364,0.88,0.203,3.08913999634369e-101,"20"
"RAB34",1.75980575856421e-105,0.476438891852717,0.505,0.074,7.62031089573474e-101,"20"
"TUBB2A",1.86072504610923e-105,0.568595454382982,0.565,0.091,8.05731159466217e-101,"20"
"STXBP5",1.94974683750211e-105,1.51239624701635,0.97,0.313,8.44279375575164e-101,"20"
"AC025159.1",4.43391282921883e-105,1.11052891093321,0.66,0.126,1.91997293330834e-100,"20"
"SERPING1",8.42452406647775e-105,0.640322633603501,0.545,0.085,3.6479874112662e-100,"20"
"CPNE8",1.35629574994815e-104,1.25379073465461,0.765,0.167,5.87303185642547e-100,"20"
"AC007495.1",1.49370213904e-104,0.642771784534416,0.395,0.048,6.46802900247102e-100,"20"
"LGALS3",2.29366192311706e-104,0.644074223903547,0.62,0.108,9.93201485948151e-100,"20"
"PSMG4",3.22102902606183e-104,0.829526137592524,0.6,0.104,1.3947699888653e-99,"20"
"GABRB1",9.66662638472686e-104,1.60183101179172,0.995,0.32,4.18584255711442e-99,"20"
"ARHGEF3",9.93146294766274e-104,0.930397554443269,0.845,0.192,4.30052208559692e-99,"20"
"ETNPPL",1.12222530087962e-103,1.0528206784163,0.875,0.205,4.85945999786891e-99,"20"
"SLC35C2",1.62884219491572e-103,0.604931726302735,0.505,0.075,7.05321247242403e-99,"20"
"PITPNC1",2.13471059940211e-103,1.8393974773034,1,0.498,9.24372383753101e-99,"20"
"PKIA",2.3781013107803e-103,1.17702355799497,0.7,0.143,1.02976542959409e-98,"20"
"SLC39A12",4.22952865018323e-103,1.00790830736175,0.805,0.176,1.83147049610234e-98,"20"
"ADGRL3",8.29199798643376e-103,1.60825629253778,0.99,0.332,3.59060096808554e-98,"20"
"ALDH6A1",1.01237064781289e-102,0.494001317459343,0.495,0.072,4.38376737915938e-98,"20"
"ERBB4",3.39494591945993e-102,1.74470308421101,1,0.379,1.47007948204454e-97,"20"
"GLI2",3.55670743626269e-102,0.85914857991038,0.68,0.132,1.54012545405047e-97,"20"
"AP000311.1",4.11177866909119e-102,0.822802942538939,0.515,0.081,1.78048239928987e-97,"20"
"AC092802.1",4.23768046139825e-102,0.724257669626391,0.41,0.053,1.83500039339467e-97,"20"
"CTNNA2",4.30966723450971e-102,1.85928685743285,1,0.414,1.8661721058874e-97,"20"
"SOX5",4.5219439666928e-102,1.74335936810207,1,0.418,1.95809217645732e-97,"20"
"TGFBR3",8.03567937142832e-102,0.978988522680281,0.76,0.163,3.47960988141589e-97,"20"
"KCND3",2.21620847492222e-101,0.724928261701076,0.595,0.102,9.59662593810822e-97,"20"
"LINC00500",3.60184845589871e-101,0.438115486287547,0.225,0.017,1.55967241837326e-96,"20"
"MRVI1",3.85039653873139e-101,0.901483578429197,0.88,0.206,1.66729870920147e-96,"20"
"ATP2B2",1.44565977487298e-100,0.806358089310337,0.75,0.155,6.25999595715499e-96,"20"
"LHFPL6",1.49890410974843e-100,1.35424788428299,0.89,0.23,6.49055457603267e-96,"20"
"OTUD7A",1.7567223195481e-100,0.985874316917501,0.84,0.192,7.60695898810716e-96,"20"
"TUBB2B",2.40302042294678e-100,0.866066110313004,0.83,0.186,1.04055590354442e-95,"20"
"WLS",2.80980211555588e-100,1.25675200957177,0.96,0.279,1.21670051207801e-95,"20"
"SUCLG2-AS1",4.26112918591796e-100,0.994874189194265,0.79,0.176,1.8451541600862e-95,"20"
"RALGDS",7.88250533072479e-100,0.664667047943528,0.725,0.147,3.41328245831045e-95,"20"
"LRP1B",1.19167897724506e-99,1.7947058324796,1,0.453,5.16020830726656e-95,"20"
"KCTD3",1.2167310076727e-99,0.870682387137622,0.635,0.12,5.26868860942431e-95,"20"
"TRPC1",2.18993440568928e-99,0.885705185360014,0.77,0.165,9.48285396351571e-95,"20"
"ITGB4",3.04313204462144e-99,0.931815245941824,0.885,0.216,1.31773703796198e-94,"20"
"ZFHX4-AS1",4.45194813254083e-99,0.469078388639182,0.295,0.029,1.92778258035283e-94,"20"
"PPP2R2B",6.80865941537848e-99,1.75490799272919,1,0.441,2.94828570004719e-94,"20"
"AC092691.1",1.16428665253348e-98,1.54855750628654,0.98,0.301,5.04159406280049e-94,"20"
"LRRC4C",1.94818503299304e-98,1.13229679977401,0.835,0.2,8.43603082986644e-94,"20"
"AC138627.1",2.37592787534757e-98,1.00647869864681,0.595,0.107,1.028824288583e-93,"20"
"TSPAN7",2.56987944376437e-98,0.411513819213777,0.655,0.12,1.11280919673885e-93,"20"
"AC073050.1",3.44887005747332e-98,1.16455510539703,0.825,0.192,1.4934297122871e-93,"20"
"HELZ2",5.99377686773459e-98,0.352929375975348,0.25,0.022,2.59542525926643e-93,"20"
"SLC39A14",1.60440387691294e-97,0.695924590735578,0.63,0.116,6.94738966780841e-93,"20"
"MAP1LC3B2",2.65219010824633e-97,0.539207211891705,0.37,0.045,1.14845136067282e-92,"20"
"CA8",3.92081796728006e-97,1.05913741847146,0.71,0.15,1.69779259619161e-92,"20"
"SLC14A1",5.45681753401396e-97,1.58575236231193,1,0.36,2.36291112857872e-92,"20"
"TRIM22",7.89255766631201e-97,0.898139867603296,0.63,0.119,3.41763532066643e-92,"20"
"TMEM150C",1.03575469576304e-96,0.598171189519136,0.515,0.081,4.48502498359312e-92,"20"
"GRM3",1.80525755726281e-96,0.695740756014349,0.72,0.141,7.81712627445941e-92,"20"
"LINC02427",1.89848464567638e-96,0.496191718410479,0.34,0.039,8.22081821270784e-92,"20"
"ANGPTL4",5.93778530839524e-96,0.809483169098712,0.75,0.161,2.57117979424131e-91,"20"
"FADS3",6.01832292981329e-96,0.584685270952457,0.725,0.146,2.60605419506775e-91,"20"
"KIAA0319",6.19240799871051e-96,0.829338039449074,0.66,0.127,2.68143651160163e-91,"20"
"FAM213A",2.53125958073432e-95,0.753834034824287,0.655,0.127,1.09608602364958e-90,"20"
"PREX2",3.34001390984759e-95,1.50218789216875,0.99,0.352,1.4462928232422e-90,"20"
"TMEM220-AS1",4.52162415642055e-95,0.759058595565326,0.475,0.074,1.95795369221323e-90,"20"
"STAT2",9.68037795406315e-95,0.744994146820355,0.695,0.142,4.19179726166843e-90,"20"
"C4orf19",1.76872512787479e-94,1.02233100178566,0.58,0.108,7.65893354872342e-90,"20"
"LINC01376",2.12866611257036e-94,0.804083027895087,0.595,0.109,9.21755000065215e-90,"20"
"CATSPERE",4.24238024195916e-94,0.663710402797729,0.425,0.06,1.83703549237315e-89,"20"
"ADORA2B",4.65536381861188e-94,0.407290165493532,0.355,0.043,2.01586564073532e-89,"20"
"CADM1",7.07918105031084e-94,1.68110484208672,1,0.469,3.0654269784056e-89,"20"
"AC012593.1",9.72555431738585e-94,0.738844926136329,0.425,0.06,4.21135953051442e-89,"20"
"LSAMP",1.20280538436095e-93,1.67846300158896,1,0.524,5.2083878753598e-89,"20"
"AC099792.1",1.32637248290604e-93,1.070843541346,0.75,0.171,5.74345812547973e-89,"20"
"AMMECR1",1.35479152551356e-93,0.732598402908692,0.385,0.051,5.86651826377883e-89,"20"
"TRIM9",2.10399224156922e-93,1.1006834701702,0.93,0.248,9.11070720444303e-89,"20"
"SYT9",2.12588214804676e-93,0.656912516387937,0.475,0.074,9.2054948774721e-89,"20"
"BAALC-AS2",4.37363851609264e-93,0.254684713288728,0.16,0.01,1.89387295023844e-88,"20"
"HEPN1",5.23168050356418e-93,0.695846107071221,0.73,0.153,2.26542229165336e-88,"20"
"ZNF337-AS1",1.17458968397407e-92,0.574332798760547,0.375,0.048,5.0862082495445e-88,"20"
"GNG12-AS1",1.2130769571938e-92,0.792462531495088,0.55,0.097,5.2528658400406e-88,"20"
"THSD7A",1.23918559482298e-92,0.874483467095648,0.77,0.172,5.36592146270245e-88,"20"
"CACNA1C",1.4838487294926e-92,0.996740183673776,0.75,0.169,6.42536176844885e-88,"20"
"FMN2",2.28353518255776e-92,1.56041021220095,1,0.399,9.8881640475116e-88,"20"
"ITPKC",8.76671856410835e-92,0.730669237275948,0.495,0.081,3.7961644726302e-87,"20"
"GRID1",8.9435566960669e-92,0.95934783542307,0.825,0.199,3.87273892053089e-87,"20"
"C10orf90",1.33740722855581e-91,0.601372594641003,0.375,0.049,5.79124078109236e-87,"20"
"IGFBP7",2.03660091419306e-91,1.05324612069813,0.89,0.232,8.8188892786388e-87,"20"
"MGAT4C",2.15642354685253e-91,1.09702858884104,0.94,0.252,9.33774524258084e-87,"20"
"LGR4",4.73156246472486e-91,1.08233427192226,0.795,0.194,2.04886117847516e-86,"20"
"EFEMP1",5.0616282725464e-91,1.28472364563494,0.96,0.285,2.19178627457804e-86,"20"
"PRKAR2B",6.05038009442007e-91,0.510515330995422,0.34,0.041,2.61993558848578e-86,"20"
"C1RL",8.36197126156909e-91,0.672265843172057,0.52,0.088,3.62090079568465e-86,"20"
"IFIT2",8.81200145864865e-91,0.440739494929851,0.28,0.029,3.81577287162404e-86,"20"
"IFI35",9.19011716266356e-91,0.352424806206266,0.275,0.028,3.97950453377658e-86,"20"
"TGFB2",9.77040586186566e-91,1.00389331417589,0.75,0.176,4.23078114630507e-86,"20"
"TLE1",2.6232366596583e-90,0.746461732755965,0.7,0.147,1.13591393836524e-85,"20"
"MYO9A",3.13197862771142e-90,1.27996174874537,0.975,0.322,1.3562093853716e-85,"20"
"TCF7L2",4.94900738839733e-90,1.40555335765711,0.995,0.372,2.14301917932381e-85,"20"
"ABCC9",8.36520887927268e-90,0.795063822905174,0.7,0.148,3.62230274890266e-85,"20"
"LINC00461",1.08670195222179e-89,1.19372413703239,0.98,0.309,4.70563679351077e-85,"20"
"EMX2OS",2.93899924032179e-89,1.04169787290733,0.74,0.174,1.27264545104414e-84,"20"
"NFIA",3.95243570447597e-89,1.57213804837542,1,0.642,1.71148370875218e-84,"20"
"MPPED2",6.87744073478388e-89,0.690514042313993,0.565,0.103,2.97806938697612e-84,"20"
"GPT2",7.74523776645893e-89,0.720249094953691,0.76,0.172,3.35384285763205e-84,"20"
"YTHDF1",1.9857055025975e-88,0.568063948539241,0.585,0.108,8.5985019673477e-84,"20"
"CARMIL1",2.15281634713576e-88,1.36069465397242,0.97,0.343,9.32212534636728e-84,"20"
"ST7",3.38855747876007e-88,1.06040210002581,0.89,0.241,1.46731315945269e-83,"20"
"PRKCA-AS1",3.58325854811819e-88,0.81671237286045,0.515,0.09,1.55162261650614e-83,"20"
"MAST4",4.02955194828033e-88,1.3280290124129,0.985,0.331,1.74487658464435e-83,"20"
"BX088645.1",4.83330340841374e-88,0.351914893165646,0.195,0.015,2.09291704191132e-83,"20"
"PTPN9",6.44206676718761e-88,1.04169521531064,0.79,0.198,2.78954375152758e-83,"20"
"GREB1",6.5681765448311e-88,0.505309461792633,0.415,0.06,2.84415180744276e-83,"20"
