gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	.	Dendritic cells	Homeostatic microglia	Inflamed microglia	Nonreactive astrocyte	Reactive astrocyte	T cells
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0B543FE10	0.0	0.0	0.016	0.0	0.009	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0BBE3CD40	0.0	0.0	0.016	0.0	0.009	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC06E90EA10	0.0	0.0	0.016	0.0	0.009	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0D95ADE5E	0.0	0.0	0.016	0.0	0.009	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC03E84DB89	0.0	0.0	0.016	0.0	0.009	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC07AB490D5	0.0	0.0	0.016	0.0	0.009	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC08C811E99	0.0	0.0	0.016	0.0	0.009	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC02B7B46B4	0.0	0.0	0.016	0.0	0.009	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0499B189D	0.0	0.0	0.016	0.0	0.009	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0B44266F6	0.0	0.0	0.016	0.0	0.009	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CS02CC3D29A	0.0	0.0	0.016	0.0	0.009	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CS0DC38225F	0.0	0.0	0.016	0.0	0.009	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC034DBCCAA	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC0636430F1	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC0AACB52FE	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC07E25FAAB	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC0B3954C4C	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC008286DB5	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC008218017	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC0812ABA9D	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC021A75EEC	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC031709092	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC049DDFB08	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC0988B4ED4	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC0C828C48C	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC04866F97E	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC03BD8B0FD	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CS0C6A5253D	0.0	0.0	0.016	0.0	0.017	0.013	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CS0BADCE0DB	0.0	0.0	0.016	0.0	0.017	0.013	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0E30DD72A	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0356E30C4	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS029D39F39	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0DEADB0E8	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0FDF3EF86	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS061474E36	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0C3746C9B	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0733858F1	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS029E1DC98	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS08AC774C8	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0ACB62C99	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS02BEC2C34	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS00B52BFC6	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS040CBA095	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS054C4533B	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC020E8A4A3	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC05DB41C4E	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC00DB97EEF	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC088FD6274	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC056BCA025	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC02346F1A9	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC0638AC67E	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC09E794969	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC037EB0864	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC04BD88A3A	0.0	0.0	0.0	0.027	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0D0DD65C8	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS09B438562	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0C36883CF	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0EC1843D0	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0E1FAC826	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS026AD4940	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS01DE5E362	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0B1AAAC71	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS091852A34	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS00469C577	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0ED1ED131	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0159C4BD7	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS02A9283E5	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0D542DC14	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS04F89F4C0	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC0355B4C89	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC0B3501BF1	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC07424146E	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC0274F636A	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC08F46E2BA	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC046773FBE	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC05B7F59A7	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC081514479	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC041297876	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC0B72458CD	0.0	0.0	0.0	0.0	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0E30DD72A	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0356E30C4	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS029D39F39	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0DEADB0E8	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0FDF3EF86	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS061474E36	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0C3746C9B	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0733858F1	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS029E1DC98	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS08AC774C8	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0ACB62C99	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS02BEC2C34	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS00B52BFC6	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS040CBA095	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS054C4533B	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC020E8A4A3	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC05DB41C4E	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC00DB97EEF	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC088FD6274	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC056BCA025	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC02346F1A9	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC0638AC67E	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC09E794969	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC037EB0864	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC04BD88A3A	0.0	0.0	0.0	0.027	0.003	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS05A9AB39B	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS00CF3D781	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS09715A1FF	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS0AB7504CD	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS0F73C1DA9	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS009D94220	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS09A7E9FE7	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS0C3432D7F	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS046DB98C7	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS013ADF74E	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS092F9D032	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS065936301	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS0A5114B04	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS0F37D7476	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS007F02C96	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CC00A1F0EC7	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CC0476711B8	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CC0535DCAC1	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CC0ACAF2735	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CC04062A92F	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CC093B33AB4	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CC0456B9A93	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CC0F0C48A55	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CC09A13B23F	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CC0B3CE8661	0.0	0.0	0.021	0.0	0.073	0.251	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS060E6DE65	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS0A7A0DFA4	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS0CC66DA88	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS01E787EA3	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS0EE79A115	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS0F1EA3405	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS0CA393163	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS0A5982069	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS00F7ADF6B	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS01EA6FC47	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS03479D25E	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS094459C68	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS07B0A120C	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS0CDD9F86D	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS008F12179	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC0AF0BFF2F	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC01959C6DB	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC08139357E	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC0CF47E58F	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC01ABAB207	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC04069CB35	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC0859442EA	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC014C4FF5F	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC07BE1B308	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC00FE16546	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0D5D712A6	0.0	0.0	0.014	0.027	0.02	0.012	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0D893EB03	0.0	0.0	0.014	0.027	0.02	0.012	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0921FDCC0	0.0	0.0	0.014	0.027	0.02	0.012	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0C53F30BC	0.0	0.0	0.014	0.027	0.02	0.012	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS070ACE5CB	0.0	0.0	0.014	0.027	0.02	0.012	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS07D0E4897	0.0	0.0	0.014	0.027	0.02	0.012	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS044A80E08	0.0	0.0	0.014	0.027	0.02	0.012	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS059E38F49	0.0	0.0	0.014	0.027	0.02	0.012	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS099892F99	0.0	0.0	0.014	0.027	0.02	0.012	0.0
